game_date,home_team,away_team,defteam,yrdln,play_type,td_team,td_player_name,receiver_player_name,rusher_player_name,fixed_drive_result
2023-10-08,DEN,NYJ,NA,DEN 27,no_play,NA,NA,NA,NA,Turnover
2023-10-08,DEN,NYJ,DEN,DEN 27,pass,NA,NA,G.Wilson,NA,Turnover
2023-10-08,DEN,NYJ,NYJ,DEN 3,pass,NA,NA,B.Johnson,NA,Opp touchdown
2023-10-08,DEN,NYJ,NYJ,DEN 12,pass,NA,NA,C.Sutton,NA,Opp touchdown
2023-10-08,DEN,NYJ,NYJ,DEN 25,pass,NA,NA,S.Perine,NA,Opp touchdown
2023-10-08,DEN,NYJ,NYJ,DEN 29,pass,NA,NA,NA,NA,Opp touchdown
2023-10-08,DEN,NYJ,NYJ,DEN 21,pass,NA,NA,J.Jeudy,NA,Opp touchdown
2023-10-08,DEN,NYJ,NYJ,DEN 41,pass,NA,NA,S.Perine,NA,Opp touchdown
2023-10-08,DEN,NYJ,NYJ,DEN 41,pass,NYJ,Bry.Hall,NA,NA,Opp touchdown
2023-10-08,DEN,NYJ,DEN,DEN 15,extra_point,NA,NA,NA,NA,Opp touchdown
2023-10-08,DEN,NYJ,NYJ,NYJ 35,kickoff,NA,NA,NA,NA,End of half
2023-10-08,DEN,NYJ,NYJ,DEN 25,pass,NA,NA,A.Trautman,NA,End of half
2023-10-08,DEN,NYJ,NA,NA,no_play,NA,NA,NA,NA,End of half
2023-10-08,DEN,NYJ,NA,DEN 37,no_play,NA,NA,NA,NA,End of half
2023-10-08,DEN,NYJ,NYJ,DEN 37,pass,NA,NA,J.Jeudy,NA,End of half
2023-10-08,DEN,NYJ,NYJ,DEN 37,pass,NA,NA,S.Perine,NA,End of half
2023-10-08,DEN,NYJ,NYJ,NYJ 48,qb_spike,NA,NA,NA,NA,End of half
2023-10-08,DEN,NYJ,NYJ,NYJ 48,pass,NA,NA,NA,NA,End of half
2023-10-08,DEN,NYJ,NYJ,NA,NA,NA,NA,NA,NA,End of half
2023-10-08,LA,PHI,NA,LA 35,NA,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 35,kickoff,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,PHI 25,pass,NA,NA,Q.Watkins,NA,Touchdown
2023-10-08,LA,PHI,LA,PHI 30,pass,NA,NA,D.Goedert,NA,Touchdown
2023-10-08,LA,PHI,LA,PHI 42,pass,NA,NA,D.Goedert,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 39,run,NA,NA,NA,D.Swift,Touchdown
2023-10-08,LA,PHI,LA,LA 36,pass,NA,NA,A.Brown,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 29,pass,NA,NA,D.Goedert,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 21,run,NA,NA,NA,D.Swift,Touchdown
2023-10-08,LA,PHI,LA,LA 17,run,NA,NA,NA,J.Hurts,Touchdown
2023-10-08,LA,PHI,LA,LA 15,run,NA,NA,NA,J.Hurts,Touchdown
2023-10-08,LA,PHI,LA,LA 5,pass,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 5,run,NA,NA,NA,D.Swift,Touchdown
2023-10-08,LA,PHI,LA,LA 6,pass,PHI,D.Goedert,D.Goedert,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 15,extra_point,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 35,kickoff,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,PHI,LA 25,pass,NA,NA,T.Higbee,NA,Touchdown
2023-10-08,LA,PHI,PHI,LA 25,pass,NA,NA,P.Nacua,NA,Touchdown
2023-10-08,LA,PHI,PHI,LA 31,pass,NA,NA,C.Kupp,NA,Touchdown
2023-10-08,LA,PHI,PHI,LA 48,pass,NA,NA,C.Kupp,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 41,pass,NA,NA,C.Kupp,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 41,run,NA,NA,NA,K.Williams,Touchdown
2023-10-08,LA,PHI,PHI,PHI 39,pass,NA,NA,C.Kupp,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 31,run,NA,NA,NA,K.Williams,Touchdown
2023-10-08,LA,PHI,PHI,PHI 24,run,NA,NA,NA,K.Williams,Touchdown
2023-10-08,LA,PHI,PHI,PHI 22,pass,NA,NA,P.Nacua,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 22,pass,NA,NA,C.Kupp,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 10,run,NA,NA,NA,K.Williams,Touchdown
2023-10-08,LA,PHI,PHI,PHI 11,pass,NA,NA,C.Kupp,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 3,pass,LA,T.Atwell,T.Atwell,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 15,extra_point,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 35,kickoff,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,LA,PHI 25,run,NA,NA,NA,D.Swift,Punt
2023-10-08,LA,PHI,LA,PHI 23,pass,NA,NA,D.Goedert,NA,Punt
2023-10-08,LA,PHI,LA,PHI 30,pass,NA,NA,A.Brown,NA,Punt
2023-10-08,LA,PHI,LA,PHI 40,run,NA,NA,NA,K.Gainwell,Punt
2023-10-08,LA,PHI,LA,PHI 41,NA,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,LA,PHI 41,pass,NA,NA,D.Smith,NA,Punt
2023-10-08,LA,PHI,LA,PHI 41,run,NA,NA,NA,J.Hurts,Punt
2023-10-08,LA,PHI,LA,MID 50,pass,NA,NA,A.Brown,NA,Punt
2023-10-08,LA,PHI,LA,MID 50,pass,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,LA,MID 50,pass,NA,NA,Q.Watkins,NA,Punt
2023-10-08,LA,PHI,LA,MID 50,punt,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,PHI,LA 9,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,LA 11,pass,NA,NA,K.Williams,NA,Punt
2023-10-08,LA,PHI,PHI,LA 18,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,LA 24,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,LA 27,pass,NA,NA,C.Kupp,NA,Punt
2023-10-08,LA,PHI,PHI,LA 27,pass,NA,NA,P.Nacua,NA,Punt
2023-10-08,LA,PHI,PHI,LA 27,punt,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,LA,PHI 28,pass,NA,NA,D.Swift,NA,Field goal
2023-10-08,LA,PHI,LA,PHI 32,pass,NA,NA,D.Goedert,NA,Field goal
2023-10-08,LA,PHI,LA,PHI 32,pass,NA,NA,K.Gainwell,NA,Field goal
2023-10-08,LA,PHI,LA,PHI 39,run,NA,NA,NA,K.Gainwell,Field goal
2023-10-08,LA,PHI,LA,PHI 41,pass,NA,NA,A.Brown,NA,Field goal
2023-10-08,LA,PHI,LA,LA 47,pass,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,LA,PHI 45,pass,NA,NA,D.Swift,NA,Field goal
2023-10-08,LA,PHI,LA,LA 46,run,NA,NA,NA,J.Hurts,Field goal
2023-10-08,LA,PHI,LA,LA 34,pass,NA,NA,J.Stoll,NA,Field goal
2023-10-08,LA,PHI,LA,LA 30,run,NA,NA,NA,J.Hurts,Field goal
2023-10-08,LA,PHI,LA,LA 25,run,NA,NA,NA,J.Hurts,Field goal
2023-10-08,LA,PHI,LA,LA 23,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,LA 20,pass,NA,NA,D.Swift,NA,Field goal
2023-10-08,LA,PHI,LA,LA 15,pass,NA,NA,Q.Watkins,NA,Field goal
2023-10-08,LA,PHI,LA,LA 16,field_goal,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,PHI,PHI 35,kickoff,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,PHI,LA 25,pass,NA,NA,T.Higbee,NA,Touchdown
2023-10-08,LA,PHI,PHI,LA 33,pass,NA,NA,P.Nacua,NA,Touchdown
2023-10-08,LA,PHI,PHI,LA 39,pass,NA,NA,C.Kupp,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 22,run,NA,NA,NA,R.Rivers,Touchdown
2023-10-08,LA,PHI,PHI,PHI 21,pass,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,NA,PHI 22,no_play,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 22,pass,LA,P.Nacua,P.Nacua,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 15,extra_point,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 35,kickoff,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,PHI 25,run,NA,NA,NA,J.Hurts,Touchdown
2023-10-08,LA,PHI,NA,PHI 34,no_play,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,PHI 34,pass,NA,NA,D.Smith,NA,Touchdown
2023-10-08,LA,PHI,LA,PHI 34,pass,NA,NA,A.Brown,NA,Touchdown
2023-10-08,LA,PHI,NA,LA 14,no_play,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 14,no_play,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,NA,LA 1,no_play,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,LA,LA 1,run,PHI,J.Hurts,NA,J.Hurts,Touchdown
2023-10-08,LA,PHI,LA,LA 15,extra_point,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,NA,PHI 35,NA,NA,NA,NA,NA,Touchdown
2023-10-08,LA,PHI,PHI,PHI 35,kickoff,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,PHI,LA 25,no_play,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,PHI,LA 20,pass,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,PHI,LA 9,pass,NA,NA,P.Nacua,NA,Punt
2023-10-08,LA,PHI,PHI,LA 9,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,LA 35,pass,NA,NA,P.Nacua,NA,Punt
2023-10-08,LA,PHI,PHI,PHI 48,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,PHI 45,pass,NA,NA,K.Williams,NA,Punt
2023-10-08,LA,PHI,PHI,PHI 48,pass,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,PHI,LA 41,punt,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,LA,PHI 5,pass,NA,NA,NA,NA,Turnover
2023-10-08,LA,PHI,LA,PHI 5,pass,NA,NA,D.Swift,NA,Turnover
2023-10-08,LA,PHI,NA,PHI 13,no_play,NA,NA,NA,NA,Turnover
2023-10-08,LA,PHI,LA,PHI 13,pass,NA,NA,D.Swift,NA,Turnover
2023-10-08,LA,PHI,LA,PHI 20,pass,NA,NA,D.Goedert,NA,Turnover
2023-10-08,LA,PHI,LA,LA 31,run,NA,NA,NA,D.Swift,Turnover
2023-10-08,LA,PHI,LA,LA 30,pass,NA,NA,D.Goedert,NA,Turnover
2023-10-08,LA,PHI,LA,LA 20,pass,NA,NA,A.Brown,NA,Turnover
2023-10-08,LA,PHI,PHI,LA 20,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,LA 27,pass,NA,NA,P.Nacua,NA,Punt
2023-10-08,LA,PHI,PHI,PHI 43,pass,NA,NA,B.Skowronek,NA,Punt
2023-10-08,LA,PHI,PHI,PHI 43,pass,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,PHI,PHI 43,pass,NA,NA,P.Nacua,NA,Punt
2023-10-08,LA,PHI,PHI,LA 48,punt,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,LA,PHI 9,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,PHI 17,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,PHI 24,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,PHI 27,pass,NA,NA,D.Smith,NA,Field goal
2023-10-08,LA,PHI,LA,PHI 33,run,NA,NA,NA,J.Hurts,Field goal
2023-10-08,LA,PHI,LA,PHI 35,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,PHI 38,pass,NA,NA,K.Gainwell,NA,Field goal
2023-10-08,LA,PHI,LA,PHI 38,run,NA,NA,NA,J.Hurts,Field goal
2023-10-08,LA,PHI,LA,LA 45,pass,NA,NA,D.Smith,NA,Field goal
2023-10-08,LA,PHI,LA,LA 45,pass,NA,NA,A.Brown,NA,Field goal
2023-10-08,LA,PHI,LA,LA 21,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,LA 18,NA,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,LA,LA 18,pass,NA,NA,D.Swift,NA,Field goal
2023-10-08,LA,PHI,LA,LA 13,run,NA,NA,NA,K.Gainwell,Field goal
2023-10-08,LA,PHI,LA,LA 11,run,NA,NA,NA,K.Gainwell,Field goal
2023-10-08,LA,PHI,LA,LA 8,pass,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,LA,LA 8,pass,NA,NA,D.Smith,NA,Field goal
2023-10-08,LA,PHI,LA,LA 8,field_goal,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,PHI,PHI 35,kickoff,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,PHI,LA 25,pass,NA,NA,T.Atwell,NA,Punt
2023-10-08,LA,PHI,PHI,LA 31,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,LA 34,run,NA,NA,NA,K.Williams,Punt
2023-10-08,LA,PHI,PHI,LA 37,pass,NA,NA,T.Atwell,NA,Punt
2023-10-08,LA,PHI,PHI,LA 37,pass,NA,NA,C.Kupp,NA,Punt
2023-10-08,LA,PHI,PHI,LA 42,pass,NA,NA,C.Kupp,NA,Punt
2023-10-08,LA,PHI,PHI,LA 42,punt,NA,NA,NA,NA,Punt
2023-10-08,LA,PHI,LA,PHI 20,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,PHI 24,pass,NA,NA,A.Brown,NA,Field goal
2023-10-08,LA,PHI,LA,LA 40,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,LA 41,pass,NA,NA,D.Goedert,NA,Field goal
2023-10-08,LA,PHI,NA,LA 35,no_play,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,LA,LA 35,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,LA 18,no_play,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,LA,LA 23,run,NA,NA,NA,D.Swift,Field goal
2023-10-08,LA,PHI,LA,LA 9,run,NA,NA,NA,J.Hurts,Field goal
2023-10-08,LA,PHI,LA,LA 10,run,NA,NA,NA,K.Gainwell,Field goal
2023-10-08,LA,PHI,NA,LA 8,no_play,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,LA,LA 8,run,NA,NA,NA,J.Hurts,Field goal
2023-10-08,LA,PHI,LA,LA 8,field_goal,NA,NA,NA,NA,Field goal
2023-10-08,LA,PHI,PHI,PHI 35,kickoff,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,PHI,LA 25,pass,NA,NA,T.Atwell,NA,Turnover on downs
2023-10-08,LA,PHI,PHI,LA 25,pass,NA,NA,C.Kupp,NA,Turnover on downs
2023-10-08,LA,PHI,PHI,LA 43,pass,NA,NA,C.Kupp,NA,Turnover on downs
2023-10-08,LA,PHI,PHI,LA 43,pass,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,PHI,LA 43,pass,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,PHI,LA 41,pass,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,LA,LA 28,run,NA,NA,NA,D.Swift,Turnover on downs
2023-10-08,LA,PHI,NA,LA 22,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,LA,LA 22,run,NA,NA,NA,D.Swift,Turnover on downs
2023-10-08,LA,PHI,NA,LA 19,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,LA,LA 19,run,NA,NA,NA,J.Hurts,Turnover on downs
2023-10-08,LA,PHI,NA,LA 17,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,LA,LA 17,run,NA,NA,NA,K.Gainwell,Turnover on downs
2023-10-08,LA,PHI,LA,LA 13,run,NA,NA,NA,K.Gainwell,Turnover on downs
2023-10-08,LA,PHI,NA,LA 10,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,LA,PHI,LA,LA 10,run,NA,NA,NA,J.Hurts,Turnover on downs
2023-10-08,LA,PHI,LA,LA 9,run,NA,NA,NA,J.Hurts,Turnover on downs
2023-10-08,LA,PHI,PHI,LA 8,pass,NA,NA,P.Nacua,NA,End of half
2023-10-08,LA,PHI,PHI,LA 8,pass,NA,NA,T.Atwell,NA,End of half
2023-10-08,LA,PHI,PHI,LA 8,run,NA,NA,NA,K.Williams,End of half
2023-10-08,LA,PHI,PHI,LA 13,pass,NA,NA,T.Higbee,NA,End of half
2023-10-08,LA,PHI,PHI,LA 25,pass,NA,NA,P.Nacua,NA,End of half
2023-10-08,LA,PHI,PHI,NA,NA,NA,NA,NA,NA,End of half
2023-10-08,IND,TEN,NA,TEN 35,NA,NA,NA,NA,NA,Punt
2023-10-08,IND,TEN,TEN,TEN 35,kickoff,NA,NA,NA,NA,Punt
2023-10-08,IND,TEN,TEN,IND 20,run,NA,NA,NA,Z.Moss,Punt
2023-10-08,IND,TEN,TEN,IND 26,pass,NA,NA,J.Downs,NA,Punt
2023-10-08,IND,TEN,TEN,IND 30,pass,NA,NA,J.Downs,NA,Punt
2023-10-08,IND,TEN,TEN,IND 45,pass,NA,NA,A.Pierce,NA,Punt
2023-10-08,IND,TEN,TEN,IND 45,pass,NA,NA,M.Pittman,NA,Punt
2023-10-08,IND,TEN,TEN,IND 45,pass,NA,NA,K.Granson,NA,Punt
2023-10-08,IND,TEN,TEN,TEN 49,no_play,NA,NA,NA,NA,Punt
2023-10-08,IND,TEN,TEN,IND 46,punt,NA,NA,NA,NA,Punt
2023-10-08,IND,TEN,IND,TEN 16,pass,NA,NA,D.Hopkins,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 23,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,TEN 25,pass,NA,NA,T.Wesco,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 46,pass,NA,NA,D.Hopkins,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 46,no_play,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,IND,IND 49,run,NA,NA,NA,T.Spears,Field goal
2023-10-08,IND,TEN,IND,IND 45,run,NA,NA,NA,T.Spears,Field goal
2023-10-08,IND,TEN,IND,IND 42,pass,NA,NA,N.Westbrook-Ikhine,NA,Field goal
2023-10-08,IND,TEN,IND,IND 33,run,NA,NA,NA,T.Spears,Field goal
2023-10-08,IND,TEN,IND,IND 34,pass,NA,NA,C.Okonkwo,NA,Field goal
2023-10-08,IND,TEN,IND,IND 28,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,IND 27,run,NA,NA,NA,T.Spears,Field goal
2023-10-08,IND,TEN,IND,IND 24,pass,NA,NA,D.Hopkins,NA,Field goal
2023-10-08,IND,TEN,IND,IND 13,pass,NA,NA,D.Hopkins,NA,Field goal
2023-10-08,IND,TEN,IND,IND 13,pass,NA,NA,D.Henry,NA,Field goal
2023-10-08,IND,TEN,IND,IND 9,pass,NA,NA,C.Okonkwo,NA,Field goal
2023-10-08,IND,TEN,IND,IND 9,field_goal,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,TEN,TEN 35,kickoff,NA,NA,NA,NA,Touchdown
2023-10-08,IND,TEN,TEN,IND 25,run,NA,NA,NA,J.Taylor,Touchdown
2023-10-08,IND,TEN,TEN,IND 28,pass,NA,NA,M.Pittman,NA,Touchdown
2023-10-08,IND,TEN,TEN,IND 35,run,NA,NA,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,IND 40,run,NA,NA,NA,I.McKenzie,Touchdown
2023-10-08,IND,TEN,TEN,IND 44,run,IND,Z.Moss,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,TEN 15,extra_point,NA,NA,NA,NA,Touchdown
2023-10-08,IND,TEN,IND,IND 35,kickoff,NA,NA,NA,NA,Punt
2023-10-08,IND,TEN,IND,TEN 25,run,NA,NA,NA,D.Henry,Punt
2023-10-08,IND,TEN,IND,TEN 27,NA,NA,NA,NA,NA,Punt
2023-10-08,IND,TEN,IND,TEN 27,pass,NA,NA,N.Westbrook-Ikhine,NA,Punt
2023-10-08,IND,TEN,IND,TEN 27,pass,NA,NA,K.Philips,NA,Punt
2023-10-08,IND,TEN,IND,TEN 27,punt,NA,NA,NA,NA,Punt
2023-10-08,IND,TEN,TEN,IND 35,pass,NA,NA,M.Pittman,NA,Field goal
2023-10-08,IND,TEN,TEN,IND 39,run,NA,NA,NA,Z.Moss,Field goal
2023-10-08,IND,TEN,TEN,IND 39,pass,NA,NA,A.Ogletree,NA,Field goal
2023-10-08,IND,TEN,TEN,TEN 48,no_play,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,TEN,IND 42,pass,NA,NA,Z.Moss,NA,Field goal
2023-10-08,IND,TEN,TEN,IND 46,pass,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,TEN,IND 46,pass,NA,NA,J.Downs,NA,Field goal
2023-10-08,IND,TEN,TEN,TEN 16,run,NA,NA,NA,A.Richardson,Field goal
2023-10-08,IND,TEN,TEN,TEN 15,pass,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,TEN,TEN 32,pass,NA,NA,M.Pittman,NA,Field goal
2023-10-08,IND,TEN,TEN,TEN 25,field_goal,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,IND,IND 35,kickoff,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 17,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,TEN 24,no_play,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 29,pass,NA,NA,D.Henry,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 42,run,NA,NA,NA,T.Spears,Field goal
2023-10-08,IND,TEN,IND,TEN 44,pass,NA,NA,C.Okonkwo,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 44,pass,NA,NA,T.Spears,NA,Field goal
2023-10-08,IND,TEN,IND,IND 42,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,IND 49,pass,NA,NA,C.Okonkwo,NA,Field goal
2023-10-08,IND,TEN,IND,IND 43,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,IND 35,pass,NA,NA,T.Spears,NA,Field goal
2023-10-08,IND,TEN,IND,IND 35,field_goal,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,TEN,TEN 35,kickoff,NA,NA,NA,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,IND 25,run,NA,NA,NA,A.Richardson,Turnover on downs
2023-10-08,IND,TEN,TEN,IND 29,run,NA,NA,NA,J.Taylor,Turnover on downs
2023-10-08,IND,TEN,TEN,IND 31,pass,NA,NA,K.Granson,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,IND 40,run,NA,NA,NA,J.Taylor,Turnover on downs
2023-10-08,IND,TEN,TEN,IND 45,pass,NA,NA,M.Pittman,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,IND 45,pass,NA,NA,J.Downs,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,TEN 30,pass,NA,NA,A.Ogletree,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,TEN 27,run,NA,NA,NA,Z.Moss,Turnover on downs
2023-10-08,IND,TEN,TEN,TEN 14,run,NA,NA,NA,J.Taylor,Turnover on downs
2023-10-08,IND,TEN,NA,TEN 11,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,TEN 11,run,NA,NA,NA,Z.Moss,Turnover on downs
2023-10-08,IND,TEN,NA,TEN 7,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,TEN 7,run,NA,NA,NA,G.Minshew,Turnover on downs
2023-10-08,IND,TEN,NA,NA,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,IND,TEN,NA,TEN 5,no_play,NA,NA,NA,NA,Turnover on downs
2023-10-08,IND,TEN,TEN,TEN 5,pass,NA,NA,K.Granson,NA,Turnover on downs
2023-10-08,IND,TEN,IND,TEN 5,qb_kneel,NA,NA,NA,R.Tannehill,End of half
2023-10-08,IND,TEN,NA,IND 35,NA,NA,NA,NA,NA,End of half
2023-10-08,IND,TEN,IND,IND 35,kickoff,NA,NA,NA,NA,Touchdown
2023-10-08,IND,TEN,IND,TEN 25,run,NA,NA,NA,D.Henry,Touchdown
2023-10-08,IND,TEN,IND,TEN 29,pass,NA,NA,D.Hopkins,NA,Touchdown
2023-10-08,IND,TEN,IND,TEN 45,pass,NA,NA,D.Hopkins,NA,Touchdown
2023-10-08,IND,TEN,IND,IND 19,run,TEN,T.Spears,NA,T.Spears,Touchdown
2023-10-08,IND,TEN,IND,IND 15,extra_point,NA,NA,NA,NA,Touchdown
2023-10-08,IND,TEN,TEN,TEN 35,kickoff,NA,NA,NA,NA,Touchdown
2023-10-08,IND,TEN,TEN,IND 25,run,NA,NA,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,IND 28,pass,NA,NA,M.Alie-Cox,NA,Touchdown
2023-10-08,IND,TEN,TEN,IND 45,run,NA,NA,NA,J.Taylor,Touchdown
2023-10-08,IND,TEN,TEN,IND 49,run,NA,NA,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,TEN 40,run,NA,NA,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,TEN 40,no_play,NA,NA,NA,NA,Touchdown
2023-10-08,IND,TEN,TEN,TEN 18,run,NA,NA,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,TEN 15,run,NA,NA,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,TEN 9,run,NA,NA,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,TEN 3,run,IND,Z.Moss,NA,Z.Moss,Touchdown
2023-10-08,IND,TEN,TEN,TEN 15,extra_point,NA,NA,NA,NA,Touchdown
2023-10-08,IND,TEN,IND,IND 35,kickoff,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 25,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,TEN 30,pass,NA,NA,D.Hopkins,NA,Field goal
2023-10-08,IND,TEN,IND,TEN 41,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,TEN 41,pass,NA,NA,T.Spears,NA,Field goal
2023-10-08,IND,TEN,IND,IND 49,pass,NA,NA,D.Hopkins,NA,Field goal
2023-10-08,IND,TEN,IND,IND 29,run,NA,NA,NA,D.Henry,Field goal
2023-10-08,IND,TEN,IND,IND 28,pass,NA,NA,D.Hopkins,NA,Field goal
2023-10-08,IND,TEN,IND,IND 14,no_play,NA,NA,NA,NA,Field goal
2023-10-08,IND,TEN,IND,IND 24,pass,NA,NA,D.Henry,NA,Field goal
